district,district_code,level,tru,entity_name,entity_code,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P
Thane,21,TOWN,Urban,Chinchani (Ct),42102000,2827,13437,6822,6615,1595,106,2580,10511,5308,4633,675,8129
Thane,21,TOWN,Urban,Jawhar (M Cl),42103000,2423,11298,5977,5321,1686,632,3585,8028,3751,3138,613,7547
Thane,21,TOWN,Urban,Vada (Ct),42107000,3106,14286,7479,6807,1855,566,4039,10163,5390,4416,974,8896
Thane,21,TOWN,Urban,Manor (Ct),42108000,1685,8343,4330,4013,1184,286,2523,5592,3004,1991,1013,5339
Thane,21,TOWN,Urban,Boisar (Ct),42109000,3506,14685,8329,6356,2179,799,128,11261,5199,4976,223,9486
Thane,21,TOWN,Urban,Katkar (Ct),42110000,1391,6108,3421,2687,926,354,984,4224,2440,2146,294,3668
Thane,21,TOWN,Urban,Pasthal (Ct),42111000,4080,16185,8634,7551,2037,1290,783,13252,5728,5337,391,10457
Thane,21,TOWN,Urban,Tarapur (Ct),42112000,1406,7014,3538,3476,817,665,850,5440,2592,2257,335,4422
Thane,21,TOWN,Urban,Palghar (M Cl),42113000,11779,52677,28645,24032,6933,1897,7933,37985,20233,18278,1955,32444
Thane,21,TOWN,Urban,Umbar Pada Nandade (Ct),42114000,1307,5689,3013,2676,738,157,987,4166,2215,2072,143,3474
Thane,21,TOWN,Urban,Kopharad (Ct),42115000,1197,5276,2702,2574,524,79,251,4303,2431,2240,191,2845
Thane,21,TOWN,Urban,Virar (M Cl),42116000,27854,118928,63704,55224,15401,2024,2754,91573,43726,40329,3397,75202
Thane,21,TOWN,Urban,Nalasopara (M Cl),42117000,43748,184538,98870,85668,25818,5267,1548,144386,63871,60142,3729,120667
Thane,21,TOWN,Urban,Waliv (Ct),42118000,3558,15388,8937,6451,2554,690,1578,10614,6419,5873,546,8969
Thane,21,TOWN,Urban,Gokhivare (Ct),42119000,4738,20075,11439,8636,3543,527,1910,12644,7628,7099,529,12447
Thane,21,TOWN,Urban,Sandor (Ct),42120000,2045,8336,4262,4074,852,131,1412,6356,3462,2707,755,4874
Thane,21,TOWN,Urban,Navghar-Manikpur (M Cl),42121000,28221,116723,61757,54966,12621,2405,1945,96683,42575,41364,1211,74148
Thane,21,TOWN,Urban,Vasai (M Cl),42122000,10226,49337,25011,24326,5748,546,1816,37368,16752,15469,1283,32585
Thane,21,TOWN,Urban,Mira-Bhayandar (M Cl),42130000,117276,520388,286391,233997,68919,5935,6629,402490,193158,185934,7224,327230
Thane,21,TOWN,Urban,Thane (M Corp.),42131000,283567,1262551,675147,587404,161698,57584,31134,973195,419827,393643,26184,842724
Thane,21,TOWN,Urban,Navi Mumbai (M Corp.),42132000,163738,704002,395705,308297,98745,44154,10976,516067,270692,253325,17367,433310
Thane,21,TOWN,Urban,Katai (Ct),42123000,2385,11252,8347,2905,1296,507,947,7386,7214,6922,292,4038
Thane,21,TOWN,Urban,Karivali (Ct),42124000,2465,12932,9990,2942,1282,209,141,9208,8700,8630,70,4232
Thane,21,TOWN,Urban,Khoni (Ct),42125000,3750,22686,14619,8067,3177,275,706,14999,10424,10242,182,12262
Thane,21,TOWN,Urban,Shelar (Ct),42126000,2354,10612,6612,4000,1758,748,610,6721,4921,4377,544,5691
Thane,21,TOWN,Urban,Bhiwandi (M Cl),42127000,110408,598741,367565,231176,86607,8563,3931,388336,250227,243066,7161,348514
Thane,21,TOWN,Urban,Padagha (Ct),42128000,1056,5047,2633,2414,620,347,222,3955,1546,1433,113,3501
Thane,21,TOWN,Urban,Kon (Ct),42129000,3261,15159,7998,7161,2335,428,427,11366,4824,4152,672,10335
Thane,21,TOWN,Urban,Kasara Budruk (Ct),42104000,2927,15192,7817,7375,2353,2394,5450,9486,3949,3204,745,11243
Thane,21,TOWN,Urban,Shahapur (Ct),42105000,2267,10490,5371,5119,1274,397,1283,8086,3620,3337,283,6870
Thane,21,TOWN,Urban,Vashind (Ct),42106000,3502,15881,8480,7401,2463,1343,1483,11667,4941,4447,494,10940
Thane,21,TOWN,Urban,Kalyan-Dombivli (M Corp.),42133000,275932,1193512,633508,560004,144097,68976,24753,944745,403577,381539,22038,789935
Thane,21,TOWN,Urban,Ulhasnagar (M Corp.),42134000,99152,473731,251888,221843,60743,53397,3533,352871,155791,145770,10021,317940
Thane,21,TOWN,Urban,Ambarnath(M Cl),42135000,44348,203804,107325,96479,27587,22081,7849,147121,66533,59544,6989,137271
Thane,21,TOWN,Urban,Badlapur (M Cl),42136000,22756,97948,51859,46089,12465,5507,4841,73936,34014,32129,1885,63934
Thane,21,TOWN,Urban,Murbad (Ct),42137000,3611,15821,8592,7229,2492,1486,831,11392,5742,5140,602,10079
Mumbai Suburban,22,TOWN,Urban,Greater Mumbai (M Corp.) (Part),42201000,1838426,8640419,4741720,3898699,1024700,401569,70454,6617264,3152509,2971039,181470,5487910
Mumbai,23,TOWN,Urban,Greater Mumbai (M Corp.) (Part),42301000,677163,3338031,1878246,1459785,339723,183469,20666,2590613,1311739,1250710,61029,2026292
Raigarh,24,TOWN,Urban,Kegaon (Ct),42401000,1817,7923,4336,3587,985,547,174,6427,2668,2358,310,5255
Raigarh,24,TOWN,Urban,Uran (M Cl),42402000,5189,23251,12250,11001,2723,980,256,18225,7881,6782,1099,15370
Raigarh,24,TOWN,Urban,Panvel (M Cl),42403000,23894,104058,54963,49095,13718,4924,2753,80493,36341,34121,2220,67717
Raigarh,24,TOWN,Urban,Kalundre (Ct),42404000,1784,7584,3928,3656,1073,318,184,5949,2343,2076,267,5241
Raigarh,24,TOWN,Urban,"Navi Mumbai (Panvel, Raigarh) (Ct)",42405000,18456,81855,46219,35636,12695,2766,2685,57635,29186,26148,3038,52669
Raigarh,24,TOWN,Urban,Taloje Panchnad (Ct),42406000,1736,10839,5905,4934,1992,95,76,7283,3595,3149,446,7244
Raigarh,24,TOWN,Urban,Neral (Ct),42407000,3065,14739,7551,7188,2006,473,2232,10264,4547,3948,599,10192
Raigarh,24,TOWN,Urban,Matheran (M Cl),42408000,1008,5139,2979,2160,588,485,308,3614,2345,2043,302,2794
Raigarh,24,TOWN,Urban,Karjat (M Cl),42409000,5594,25531,13206,12325,3106,1104,877,19134,8333,7212,1121,17198
Raigarh,24,TOWN,Urban,Ambivali Tarf Wankhal (Ct),42410000,1632,6798,3768,3030,1008,439,301,4926,2329,2104,225,4469
Raigarh,24,TOWN,Urban,Mohpada Alias Wasambe (Ct),42411000,2139,8735,4735,4000,1389,103,453,6579,2889,2779,110,5846
Raigarh,24,TOWN,Urban,Khopoli (M Cl),42412000,12641,58664,31294,27370,7740,2483,2617,43269,18651,16153,2498,40013
Raigarh,24,TOWN,Urban,Pen (M Cl),42413000,6863,30201,15844,14357,3566,1129,1484,23988,10136,9316,820,20065
Raigarh,24,TOWN,Urban,Alibag (M Cl),42414000,4345,19496,10137,9359,2157,880,2677,15223,7312,6635,677,12184
Raigarh,24,TOWN,Urban,Murud (M Cl),42415000,2600,12552,6063,6489,1432,184,1560,9891,4142,3471,671,8410
Raigarh,24,TOWN,Urban,Nagothana (Ct),42416000,2216,10239,5381,4858,1465,186,1842,7899,3445,3100,345,6794
Raigarh,24,TOWN,Urban,Roha Ashtami (M Cl),42417000,4100,19071,9871,9200,2366,343,170,15334,6210,5837,373,12861
Raigarh,24,TOWN,Urban,Dhatau (Ct),42418000,1247,5035,2817,2218,692,217,236,3570,2200,1932,268,2835
Raigarh,24,TOWN,Urban,Pali (Ct),42419000,1848,8172,4175,3997,1024,303,186,6317,2960,2351,609,5212
Raigarh,24,TOWN,Urban,Utekhol (Ct),42420000,1681,7291,3792,3499,1031,451,658,5449,2471,2180,291,4820
Raigarh,24,TOWN,Urban,Goregaon (Ct),42421000,1405,6868,3409,3459,839,538,68,5366,2114,1689,425,4754
Raigarh,24,TOWN,Urban,Shrivardhan (M Cl),42423000,3205,15186,7400,7786,1817,458,2302,11142,4887,3658,1229,10299
Raigarh,24,TOWN,Urban,Mhasla (Ct),42422000,1813,8763,4265,4498,1336,168,326,6346,2648,1966,682,6115
Raigarh,24,TOWN,Urban,Mahad (M Cl),42424000,5287,24276,12764,11512,3041,1234,267,19590,8424,7768,656,15852
Raigarh,24,TOWN,Urban,Birwadi (Ct),42425000,1748,7272,3954,3318,1160,135,82,5381,2605,2217,388,4667
Raigarh,24,TOWN,Urban,Poladpur (Ct),42426000,1222,5297,2657,2640,734,306,81,3910,1999,1716,283,3298
Pune,25,TOWN,Urban,Junnar (M Cl),42501000,4502,24741,12886,11855,3171,1575,1766,18817,7414,6727,687,17327
Pune,25,TOWN,Urban,Manchar (Ct),42502000,2782,13799,7111,6688,1914,477,340,9764,5716,5167,549,8083
Pune,25,TOWN,Urban,Shirur (M Cl),42506000,5673,26999,14048,12951,3774,3474,906,19212,9182,8604,578,17817
Pune,25,TOWN,Urban,Rajgurunagar (Khed) (Ct),42503000,3869,17636,9097,8539,2177,840,692,13715,6063,5391,672,11573
Pune,25,TOWN,Urban,Chakan (Ct),42504000,4711,21680,11743,9937,3339,2025,279,15497,8690,7905,785,12990
Pune,25,TOWN,Urban,Alandi (M Cl),42505000,4383,17565,9825,7740,2281,1451,177,12745,6154,5552,602,11411
Pune,25,TOWN,Urban,Talegaon Dabhade (M Cl),42514000,9545,42578,22534,20044,5042,2892,1009,33533,14723,14196,527,27855
Pune,25,TOWN,Urban,Vadgaon (Ct),42515000,2530,11364,5941,5423,1528,533,322,8443,3586,3176,410,7778
Pune,25,TOWN,Urban,Khadkale (Ct),42516000,2061,9804,5066,4738,1511,439,252,6818,3188,2763,425,6616
Pune,25,TOWN,Urban,Kusgaon Budruk (Ct),42517000,1765,8567,4560,4007,1240,332,259,5576,3038,2620,418,5529
Pune,25,TOWN,Urban,Lonavala (M Cl),42518000,11290,55652,30189,25463,6611,3777,2103,41149,19610,18760,850,36042
Pune,25,TOWN,Urban,Tathavade (Ct),42519000,1774,7976,4285,3691,1416,2326,504,4288,3640,3362,278,4336
Pune,25,TOWN,Urban,Pimpri Chinchwad (M Corp.),42511000,231562,1012472,547050,465422,143034,140567,19401,745317,350260,327799,22461,662212
Pune,25,TOWN,Urban,Dehu Road (Cb),42512000,9773,46921,24855,22066,5983,7812,1246,34267,15773,14799,974,31148
Pune,25,TOWN,Urban,Dehu (Ct),42513000,1116,5332,2751,2581,621,541,96,4065,1810,1529,281,3522
Pune,25,TOWN,Urban,Pune (Cb),42508000,15983,79965,41241,38724,8282,7719,342,65924,27164,26294,870,52801
Pune,25,TOWN,Urban,Pune (M Corp.),42509000,555771,2538473,1321338,1217135,302960,298841,24442,1930063,865150,811291,53859,1673323
Pune,25,TOWN,Urban,Kirkee (Cb),42510000,14685,77473,43386,34087,8776,13235,1345,60746,29599,28065,1534,47874
Pune,25,TOWN,Urban,Daund (M Cl),42507000,8248,42204,21595,20609,6040,8858,779,30625,11998,10522,1476,30206
Pune,25,TOWN,Urban,Sasvad (M Cl),42521000,5557,26689,13794,12895,3365,2486,388,19817,9511,8262,1249,17178
Pune,25,TOWN,Urban,Jejuri (M Cl),42522000,2639,12000,6269,5731,1743,1431,173,8712,4030,3862,168,7970
Pune,25,TOWN,Urban,Shivatkar (Nira) (Ct),42523000,2093,10135,5152,4983,1366,1308,182,7297,3538,3211,327,6597
Pune,25,TOWN,Urban,Bhor (M Cl),42520000,3674,17886,9136,8750,2196,1201,265,13720,5378,4621,757,12508
Pune,25,TOWN,Urban,Baramati (M Cl),42524000,10413,51334,26583,24751,6700,10699,174,37583,17161,16263,898,34173
Pune,25,TOWN,Urban,Indapur (M Cl),42525000,4137,21592,11230,10362,3020,3328,442,14777,6221,5933,288,15371
Ahmadnagar,26,TOWN,Urban,Ghulewadi (Ct),42601000,3576,19367,10638,8729,2719,2530,510,14083,6303,5583,720,13064
Ahmadnagar,26,TOWN,Urban,Sangamner (M Cl),42602000,11449,61958,31699,30259,8258,3238,720,46674,19886,18812,1074,42072
Ahmadnagar,26,TOWN,Urban,Kopargaon (M Cl),42603000,11120,59970,30760,29210,8380,8202,1564,41210,18953,16979,1974,41017
Ahmadnagar,26,TOWN,Urban,Singnapur (Ct),42604000,1982,10860,6018,4842,1592,967,536,7188,3791,3035,756,7069
Ahmadnagar,26,TOWN,Urban,Shirdi (M Cl),42605000,5211,26184,13880,12304,4184,4545,957,17825,9349,8532,817,16835
Ahmadnagar,26,TOWN,Urban,Rahta Pimplas (M Cl),42606000,3516,19019,9697,9322,2589,3065,852,13417,7193,6262,931,11826
Ahmadnagar,26,TOWN,Urban,Shrirampur (M Cl),42607000,15407,81255,41355,39900,10794,14147,1320,58662,25643,23279,2364,55612
Ahmadnagar,26,TOWN,Urban,Shrirampur (Rural) (Ct),42608000,1464,7506,3853,3653,981,4476,103,5137,2540,2017,523,4966
Ahmadnagar,26,TOWN,Urban,Pathardi (M Cl),42616000,4356,22827,11977,10850,3081,2388,198,16208,7755,6706,1049,15072
Ahmadnagar,26,TOWN,Urban,Nagapur (Ct),42611000,1635,7064,3994,3070,1025,793,124,5228,2649,2421,228,4415
Ahmadnagar,26,TOWN,Urban,Ahmadnagar (M Cl),42612000,62868,307615,159564,148051,38707,35046,2495,236115,96964,90423,6541,210651
Ahmadnagar,26,TOWN,Urban,Ahmadnagar (Cb),42613000,6642,39934,25201,14733,4099,5929,662,32778,18315,17169,1146,21619
Ahmadnagar,26,TOWN,Urban,Nagardeole (Ct),42614000,2620,13724,7142,6582,1823,3105,215,10605,4217,3360,857,9507
Ahmadnagar,26,TOWN,Urban,Bhingar (Ct),42615000,1507,7620,3939,3681,987,1819,67,5498,2432,2049,383,5188
Ahmadnagar,26,TOWN,Urban,Rahuri (M Cl),42609000,6394,34476,17876,16600,4573,4572,2112,23912,12884,11687,1197,21592
Ahmadnagar,26,TOWN,Urban,Deolali Pravara (M Cl),42610000,5992,30340,15771,14569,3907,3790,1152,19688,13466,12026,1440,16874
Ahmadnagar,26,TOWN,Urban,Shrigonda (M Cl),42617000,4946,26324,13620,12704,3457,3526,324,18274,10202,7896,2306,16122
Ahmadnagar,26,TOWN,Urban,Jamkhed (Ct),42618000,5578,27654,14258,13396,4238,3285,712,18816,9121,7786,1335,18533
Bid,27,TOWN,Urban,Georai (M Cl),42701000,5207,28492,14760,13732,4130,3223,359,18933,8595,7693,902,19897
Bid,27,TOWN,Urban,Manjlegaon (M Cl),42702000,7541,44029,22652,21377,6952,4480,486,27761,12070,11285,785,31959
Bid,27,TOWN,Urban,Bid (M Cl),42703000,24705,138196,71827,66369,20637,12981,1488,98105,36287,33917,2370,101909
Bid,27,TOWN,Urban,Dharur (M Cl),42704000,3240,18338,9543,8795,2885,2526,240,11661,5657,4838,819,12681
Bid,27,TOWN,Urban,Parli (M Cl),42706000,15920,88537,46078,42459,12882,13034,1623,59076,23810,20546,3264,64727
Bid,27,TOWN,Urban,Ambejogai (M Cl),42705000,12508,69478,36425,33053,9503,11132,915,48612,18994,17431,1563,50484
Latur,28,TOWN,Urban,Latur (M Cl),42801000,54217,299985,156547,143438,44991,47464,4441,205947,82394,77014,5380,217591
Latur,28,TOWN,Urban,Ahmadpur (M Cl),42802000,6045,35805,18852,16953,5411,5173,381,23817,9863,7839,2024,25942
Latur,28,TOWN,Urban,Ausa (M Cl),42804000,5184,30876,15853,15023,5089,3526,179,19323,8875,8231,644,22001
Latur,28,TOWN,Urban,Nilanga (M Cl),42805000,5170,31662,16444,15218,4971,6028,561,20357,8272,7648,624,23390
Latur,28,TOWN,Urban,Udgir (M Cl),42803000,14257,91933,48148,43785,14289,16762,1620,63191,22218,20922,1296,69715
Osmanabad,29,TOWN,Urban,Paranda (M Cl),42901000,3012,16990,8767,8223,2722,2092,141,10662,5523,5039,484,11467
Osmanabad,29,TOWN,Urban,Bhum (M Cl),42902000,3336,17509,9096,8413,2315,2569,476,11737,5162,4251,911,12347
Osmanabad,29,TOWN,Urban,Kalamb (M Cl),42903000,4273,23022,12057,10965,3346,3083,631,15599,6863,6154,709,16159
Osmanabad,29,TOWN,Urban,Osmanabad (M Cl),42904000,14587,80625,41982,38643,11612,10918,1686,58320,21863,19648,2215,58762
Osmanabad,29,TOWN,Urban,Tuljapur (M Cl),42905000,5612,31706,16462,15244,4644,4563,355,21407,8793,8085,708,22913
Osmanabad,29,TOWN,Urban,Naldurg (M Cl),42906000,2757,15989,8326,7663,2621,2217,146,10146,4203,3459,744,11786
Osmanabad,29,TOWN,Urban,Murum (M Cl),42907000,3156,17237,8744,8493,2695,2987,73,10637,5533,5023,510,11704
Osmanabad,29,TOWN,Urban,Umarga (M Cl),42908000,5626,30178,15658,14520,4492,4695,909,19752,8825,7226,1599,21353
Solapur,30,TOWN,Urban,Karmala (M Cl),43001000,4045,21928,11338,10590,3138,3532,308,15471,6963,6230,733,14965
Solapur,30,TOWN,Urban,Kurduvadi (M Cl),43002000,4445,22777,11763,11014,2945,5639,233,16622,6869,5968,901,15908
Solapur,30,TOWN,Urban,Barshi (M Cl),43003000,20569,104785,53848,50937,13123,15162,1037,74697,32353,29527,2826,72432
Solapur,30,TOWN,Urban,Solapur (M Corp.),43007000,161349,872478,444734,427744,119428,117393,18038,578060,303590,283052,20538,568888
Solapur,30,TOWN,Urban,Pandharpur (M Cl),43004000,17302,91379,47285,44094,11952,10757,4602,64324,26058,23617,2441,65321
Solapur,30,TOWN,Urban,Sangole (M Cl),43005000,5397,28116,14570,13546,4220,3927,153,18763,10305,8778,1527,17811
Solapur,30,TOWN,Urban,Mangalvedhe (M Cl),43006000,4069,21706,11252,10454,2980,2578,219,14505,7686,6987,699,14020
Solapur,30,TOWN,Urban,Akkalkot (M Cl),43008000,7024,38213,19392,18821,5587,5025,783,23933,12019,10922,1097,26194
Solapur,30,TOWN,Urban,Maindargi (M Cl),43009000,2300,12148,6029,6119,1614,1086,236,7273,4607,3901,706,7541
Solapur,30,TOWN,Urban,Dudhani (M Cl),43010000,2033,11754,6022,5732,1779,1155,347,6855,4408,3751,657,7346
Satara,31,TOWN,Urban,Mahabaleshwar (M Cl),43101000,2125,12737,7043,5694,1472,1020,326,9864,4800,4189,611,7937
Satara,31,TOWN,Urban,Panchgani (M Cl),43102000,2119,13280,7534,5746,1279,796,49,10776,3604,3284,320,9676
Satara,31,TOWN,Urban,Wai (M Cl),43103000,6538,31110,15894,15216,3526,2873,297,24034,10908,9988,920,20202
Satara,31,TOWN,Urban,Shirwal (Ct),43104000,2535,11836,6181,5655,1706,601,186,8499,4267,3339,928,7569
Satara,31,TOWN,Urban,Phaltan (M Cl),43105000,10104,50800,25935,24865,6118,8036,395,37780,15744,14881,863,35056
Satara,31,TOWN,Urban,Mhaswad (M Cl),43106000,3845,20500,10331,10169,3123,2614,74,12338,8398,7271,1127,12102
Satara,31,TOWN,Urban,Rahimatpur (M Cl),43107000,3279,16554,8426,8128,2155,1573,94,11865,6005,5097,908,10549
Satara,31,TOWN,Urban,Khed (Ct),43108000,1334,6886,3552,3334,961,2389,145,4454,2006,1939,67,4880
Satara,31,TOWN,Urban,Karanje Turf Satara (Ct),43109000,4638,21504,11322,10182,2678,2325,256,16541,6800,5885,915,14704
Satara,31,TOWN,Urban,Satara (M Cl),43110000,22689,108048,55938,52110,11457,12275,593,86089,32604,30986,1618,75444
Satara,31,TOWN,Urban,Kodoli (Ct),43111000,3652,16416,8629,7787,2134,1182,77,13069,5238,4185,1053,11178
Satara,31,TOWN,Urban,Godoli (Ct),43112000,3799,16749,8784,7965,1864,980,285,13763,5155,4838,317,11594
Satara,31,TOWN,Urban,Patan (Ct),43113000,2347,11598,5977,5621,1462,1341,167,8989,3314,2934,380,8284
Satara,31,TOWN,Urban,Vanvadi (Sadashivgad) (Ct),43114000,857,3942,2045,1897,477,629,41,3056,1342,1001,341,2600
Satara,31,TOWN,Urban,Karad (M Cl),43115000,10986,56161,28918,27243,6566,5459,238,42409,18402,16654,1748,37759
Ratnagiri,32,TOWN,Urban,Dapoli Camp (Ct),43201000,2263,10414,5353,5061,1214,411,134,8404,3116,2873,243,7298
Ratnagiri,32,TOWN,Urban,Jalgaon (Ct),43202000,1258,5449,2769,2680,632,153,65,4324,1904,1492,412,3545
Ratnagiri,32,TOWN,Urban,Khed (M Cl),43203000,2914,13813,6808,7005,1728,640,63,10962,4015,3701,314,9798
Ratnagiri,32,TOWN,Urban,Chiplun (M Cl),43204000,9973,46229,23343,22886,5650,1024,197,36496,14461,13111,1350,31768
Ratnagiri,32,TOWN,Urban,Kherdi (Ct),43205000,2503,10702,5659,5043,1578,223,22,7953,4007,3682,325,6695
Ratnagiri,32,TOWN,Urban,Guhagar (Ct),43206000,756,3207,1646,1561,341,58,56,2629,1155,1056,99,2052
Ratnagiri,32,TOWN,Urban,Ratnagiri (M Cl),43207000,14658,70383,37005,33378,7763,1174,574,53986,24757,22796,1961,45626
Ratnagiri,32,TOWN,Urban,Nachane (Ct),43208000,2158,9237,4779,4458,1197,373,38,7283,3243,2854,389,5994
Ratnagiri,32,TOWN,Urban,Lanja (Ct),43209000,2641,12276,6279,5997,1774,388,76,8963,4565,3963,602,7711
Ratnagiri,32,TOWN,Urban,Rajapur (M Cl),43210000,2202,10499,5222,5277,1303,171,38,8177,3845,3263,582,6654
Sindhudurg,33,TOWN,Urban,Kankavli (Ct),43301000,3393,14625,7503,7122,1838,646,99,11259,5339,4079,1260,9286
Sindhudurg,33,TOWN,Urban,Malwan (M Cl),43302000,4234,18680,9496,9184,1833,503,81,15130,6773,5520,1253,11907
Sindhudurg,33,TOWN,Urban,Vengurla (M Cl),43304000,2916,12471,6161,6310,1283,764,33,10031,4766,3264,1502,7705
Sindhudurg,33,TOWN,Urban,Kudal (Ct),43303000,3119,13642,6918,6724,1730,615,54,10548,4879,3800,1079,8763
Sindhudurg,33,TOWN,Urban,Sawantwadi (M Cl),43305000,5186,22901,11540,11361,2472,809,89,18673,7329,6680,649,15572
Kolhapur,34,TOWN,Urban,Malkapur (M Cl),43401000,1072,5504,2782,2722,679,1002,16,4302,1676,1349,327,3828
Kolhapur,34,TOWN,Urban,Panhala (M Cl),43402000,661,3452,1978,1474,365,449,22,2856,1002,894,108,2450
Kolhapur,34,TOWN,Urban,Vadgaon Kasba (M Cl),43403000,4350,22758,11810,10948,2848,3013,54,16501,8107,7206,901,14651
Kolhapur,34,TOWN,Urban,Korochi (Ct),43404000,3913,18120,9642,8478,2507,3314,61,12248,6558,6311,247,11562
Kolhapur,34,TOWN,Urban,Kabnur (Ct),43405000,6102,28250,14914,13336,3732,4861,67,20229,9479,9052,427,18771
Kolhapur,34,TOWN,Urban,Ichalkaranji (M Cl),43406000,51952,257610,136063,121547,32984,21771,1213,188097,85692,83593,2099,171918
Kolhapur,34,TOWN,Urban,Hupari (Ct),43407000,5622,28265,14522,13743,3753,3752,287,19472,12153,10490,1663,16112
Kolhapur,34,TOWN,Urban,Jaysingpur (M Cl),43408000,8725,43067,22017,21050,5371,3788,507,31227,15141,14297,844,27926
Kolhapur,34,TOWN,Urban,Kurundvad (M Cl),43409000,4061,21327,10854,10473,2529,1919,142,15901,8246,6771,1475,13081
Kolhapur,34,TOWN,Urban,Uchgaon (Ct),43410000,4906,22548,11964,10584,3142,2556,821,15958,7828,7198,630,14720
Kolhapur,34,TOWN,Urban,Gandhinagar (Ct),43411000,2200,12374,6480,5894,1534,1329,9,9739,4196,3865,331,8178
Kolhapur,34,TOWN,Urban,Kolhapur (M Corp.),43412000,102300,493167,255778,237389,53332,60640,1511,389572,156084,147090,8994,337083
Kolhapur,34,TOWN,Urban,Pachgaon (Ct),43413000,2620,11991,6334,5657,1428,1551,56,9208,3961,3604,357,8030
Kolhapur,34,TOWN,Urban,Kalambe Turf Thane (Ct),43414000,1823,8734,4615,4119,1062,1345,24,6094,3428,3078,350,5306
Kolhapur,34,TOWN,Urban,Kagal (M Cl),43415000,4776,23776,12109,11667,2962,3511,38,16804,8146,7894,252,15630
Kolhapur,34,TOWN,Urban,Murgud (M Cl),43416000,1896,9204,4720,4484,1095,1129,10,6628,4231,3507,724,4973
Kolhapur,34,TOWN,Urban,Ajra (Ct),43418000,2924,14849,7610,7239,1873,566,72,11033,4586,3819,767,10263
Kolhapur,34,TOWN,Urban,Gadhinglaj (M Cl),43417000,5405,25357,13039,12318,2809,2371,93,19611,8589,7946,643,16768
Sangli,35,TOWN,Urban,Manadur (Ct),43502000,858,3922,1897,2025,543,238,20,2339,1735,1360,375,2187
Sangli,35,TOWN,Urban,Uran Islampur (M Cl),43503000,11301,58330,30199,28131,7260,6958,270,42955,20659,19047,1612,37671
Sangli,35,TOWN,Urban,Ashta (M Cl),43504000,6605,33203,17080,16123,4206,4986,558,22776,15127,12246,2881,18076
Sangli,35,TOWN,Urban,Vita (M Cl),43501000,8130,41804,21607,20197,5680,5546,172,30127,16402,14586,1816,25402
Sangli,35,TOWN,Urban,Tasgaon (M Cl),43505000,6382,33457,17387,16070,4359,2179,312,24372,12318,10265,2053,21139
Sangli,35,TOWN,Urban,Budhgaon (Ct),43506000,2933,14728,7805,6923,1691,1294,216,11140,5358,4252,1106,9370
Sangli,35,TOWN,Urban,Madhavnagar (Ct),43507000,2240,10993,5658,5335,1353,1975,14,8095,3671,3152,519,7322
Sangli,35,TOWN,Urban,Sangli-Miraj Kupwad (M Corp.),43508000,88115,436781,224300,212481,52941,59003,2439,325538,139998,126757,13241,296783
