district,mean_radiance,median_radiance,pixel_count,min_radiance,max_radiance,std_radiance,year
Pune,2.541099756338604,1.151749849319458,58688,0.2510824203491211,47.930686950683594,4.64521792684428,2018
Bid,0.886933369539222,0.618011474609375,31360,0.2541947364807129,39.83812713623047,1.398530222075859,2018
Mumbai,21.060429393796994,13.831319808959961,798,0.8267202377319336,66.42417907714844,17.516066917946134,2018
Latur,0.8555155970663455,0.5603381991386414,20137,0.2888335585594177,22.878633499145508,1.2316399378013692,2018
Osmanabad,0.761125586461126,0.5453487634658813,18650,0.258353054523468,16.019201278686523,0.8306144328292285,2018
Solapur,1.4079618253645911,0.9895586371421814,52936,0.24095147848129272,69.35816955566406,2.6283324283128393,2018
Satara,0.9183162572979383,0.663375973701477,27405,0.21984116733074188,23.714767456054688,1.1122275238677266,2018
Ratnagiri,1.0479225784670665,0.5503849983215332,5253,0.20142614841461182,39.24654006958008,1.9828763439952217,2018
Sangli,1.0388324505898665,0.6649115085601807,21276,0.21824991703033447,40.66141891479492,1.8311494402237647,2018
Kolhapur,1.2494292295316893,0.6705197095870972,13869,0.17494656145572662,35.63155746459961,2.126089356297245,2018
Sindhudurg,0.6429490812480869,0.4915575385093689,3267,0.22023223340511322,7.872020244598389,0.5103750826826561,2018
Thane,4.904554384232223,1.283530592918396,14555,0.2508305013179779,64.96562194824219,9.04264441313005,2018
Palghar,2.0246847243776003,0.9377931952476501,15143,0.25356778502464294,45.74951934814453,3.762149326842941,2018
Nandurbar,0.9358578233370114,0.6524451971054077,15860,0.24809987843036652,28.82033920288086,1.299671883506345,2018
Amravati,1.1358880760904568,0.6763315796852112,27947,0.22902294993400574,62.08515930175781,2.440612311247214,2018
Dhule,1.0298715492316224,0.6040425896644592,15780,0.2659710645675659,33.413551330566406,1.8228728479924328,2018
Nagpur,2.3346923275093765,0.8351644277572632,26929,0.23999333381652832,78.75711059570312,5.068500034787844,2018
Aurangabad,1.3907026946467522,0.6557186841964722,27049,0.25687262415885925,56.590152740478516,3.355072007368736,2018
Raigarh,2.6009813748422324,1.043080449104309,18223,0.23504897952079773,249.10540771484375,5.723466724936481,2018
Mumbai Suburban,21.4216305410691,17.101261138916016,2301,1.4677611589431763,252.35147094726562,19.51081974632142,2018
Gondiya,0.8408404380141076,0.5115208625793457,11306,0.16069470345973969,47.946128845214844,1.8449457919423902,2019
Bhandara,0.8454763825013395,0.5411696434020996,11198,0.162283793091774,23.661579132080078,1.2911113132773244,2019
Jalgaon,1.065396226953088,0.5997252464294434,31783,0.1837555319070816,34.76734924316406,1.89288931979113,2019
Wardha,1.0837978896898424,0.6805867552757263,17878,0.21668311953544617,71.53943634033203,1.9515863742184139,2019
Buldana,0.8082551538528592,0.5609300136566162,28680,0.16269655525684357,24.75299644470215,1.0396369718220333,2019
Akola,1.1297796773681985,0.651029109954834,17735,0.1414264589548111,44.45539474487305,2.40388821601606,2019
Nashik,1.4743002387810795,0.786677896976471,52768,0.211851567029953,60.553924560546875,3.3309142106308767,2019
Gadchiroli,0.6191440139264386,0.40990006923675537,12391,0.14114798605442047,46.30903625488281,1.164670026868143,2019
Washim,0.7563990080349942,0.5598824620246887,16117,0.1857893466949463,17.723026275634766,0.8660181966660081,2019
Chandrapur,1.2417630707374783,0.5722554326057434,21343,0.16518552601337433,42.86811065673828,2.479614874435912,2019
Yavatmal,0.8648862744515596,0.6043984293937683,39977,0.20174533128738403,28.87480354309082,1.2493018717010365,2019
Jalna,0.8872987423847541,0.5485304594039917,22734,0.20070023834705353,36.90340042114258,1.6946279962851065,2019
Ahmadnagar,1.2238342780112936,0.9046825170516968,70659,0.21624499559402466,47.77363967895508,1.448667880165973,2019
Hingoli,0.8258006188692506,0.6089487671852112,16719,0.19848418235778809,25.71047019958496,1.0610129082022521,2019
Nanded,0.9127355157099851,0.5895432233810425,34381,0.22174584865570068,50.828102111816406,1.7189688541940151,2019
Parbhani,1.0280384271671135,0.6356492638587952,20142,0.2000352442264557,44.106056213378906,2.1261850993943883,2019
Pune,2.7523161723356737,1.2237746715545654,62239,0.20585133135318756,58.58068084716797,5.068687121313362,2019
Bid,0.9521258725847142,0.6327034831047058,34882,0.21671216189861298,50.23124694824219,1.6255176351723901,2019
Mumbai,22.84220895755306,15.735429763793945,801,0.8031792640686035,74.97513580322266,19.43672520867446,2019
Latur,0.9136286604045913,0.552983283996582,21911,0.17922820150852203,31.777681350708008,1.6477653272895534,2019
Osmanabad,0.8079271458323374,0.547755241394043,20917,0.19014641642570496,22.491413116455078,1.0202227573451277,2019
Solapur,1.4429802849759212,1.0268185138702393,56689,0.20089316368103027,62.824520111083984,2.4115085181292586,2019
Satara,0.9386895535346167,0.653559148311615,31531,0.15011055767536163,27.945133209228516,1.250844582527322,2019
Ratnagiri,0.9606668133802817,0.4735793173313141,7100,0.1480705440044403,32.326602935791016,1.9565503374989388,2019
Sangli,1.057634280889322,0.6654524803161621,26166,0.15543079376220703,43.79292297363281,1.9294050379053649,2019
Kolhapur,1.2070570507085079,0.6172443628311157,17184,0.1413404494524002,38.807621002197266,2.220356035891031,2019
Sindhudurg,0.602423935371974,0.44167426228523254,5081,0.1552480310201645,8.128166198730469,0.5446094903603971,2019
Thane,5.071911368445415,1.2458325624465942,15123,0.24425476789474487,67.64906311035156,9.520702902536195,2019
Palghar,2.030940460703214,0.9085675477981567,15806,0.20074354112148285,46.69916915893555,3.8791810376835665,2019
Nandurbar,0.9326555543126146,0.6306858062744141,16901,0.2097150832414627,28.558298110961914,1.3024746820184316,2019
Amravati,1.1444939919581074,0.6732326149940491,32082,0.16741037368774414,50.311466217041016,2.4694878517865755,2019
Dhule,1.0101487648565883,0.569730818271637,16491,0.211851567029953,31.433481216430664,1.8663560433299997,2019
Nagpur,2.1808119218285693,0.8043783903121948,28268,0.15353675186634064,75.75849914550781,4.431116131126797,2019
Aurangabad,1.4493013623854007,0.6408588886260986,28796,0.1984432190656662,60.492393493652344,3.644052698336927,2019
Raigarh,2.754374249324392,1.0230579376220703,19982,0.1846231371164322,290.7127380371094,6.769954831533836,2019
Mumbai Suburban,22.55345466434176,18.107601165771484,2294,1.199960470199585,287.77020263671875,21.641205053944102,2019
Gondiya,0.9527132325278764,0.6489455103874207,10134,0.2767380475997925,39.20197296142578,1.588128717946115,2020
Bhandara,0.9785389526343672,0.6635608673095703,10382,0.3197096586227417,22.428133010864258,1.3179607128950657,2020
Jalgaon,1.1921127395954036,0.7257922291755676,31068,0.30051496624946594,37.64057159423828,1.9386051414034222,2020
Wardha,1.23706114204961,0.7831094264984131,16408,0.3474377989768982,35.88397979736328,2.0453374631092016,2020
Buldana,0.9594356944516587,0.722425103187561,28878,0.32507064938545227,23.976369857788086,1.038703570765385,2020
Akola,1.307482786411747,0.7589251399040222,16770,0.3153437376022339,48.36943817138672,2.9195478433337843,2020
Nashik,1.5877283775607833,0.9219738841056824,53304,0.3427298069000244,58.3272590637207,3.127823120589647,2020
Gadchiroli,0.710900533521895,0.5313583612442017,12971,0.2521694600582123,13.593947410583496,0.806022459734573,2020
Washim,0.8337505651958776,0.6414636373519897,14652,0.33317893743515015,14.264174461364746,0.8491634367032773,2020
Chandrapur,1.39746488379041,0.7054504156112671,20292,0.29459697008132935,40.28596496582031,2.4791479131855447,2020
Yavatmal,0.9700418191234631,0.6903445720672607,37169,0.2819734215736389,30.944318771362305,1.3695616690954786,2020
Jalna,1.0231470175171573,0.6804064512252808,22585,0.33123868703842163,40.95392990112305,1.8276556068248409,2020
Ahmadnagar,1.3153872383187255,1.0181292295455933,67544,0.32208454608917236,34.147621154785156,1.342940291842028,2020
Hingoli,0.9277734229479697,0.7182772159576416,16106,0.3425447940826416,31.68284034729004,1.0866863313179578,2020
Nanded,1.0192115237586914,0.7112716436386108,34661,0.32614052295684814,43.39381408691406,1.5925972147417953,2020
Parbhani,1.1258350159747579,0.7449939846992493,18897,0.32176026701927185,43.32774353027344,2.1147119995565125,2020
Pune,2.8729649394004175,1.346577525138855,60809,0.31884336471557617,55.86128234863281,5.004359157481873,2020
Bid,1.082752032903345,0.7768166065216064,35156,0.3564509153366089,43.683135986328125,1.6400217788792095,2020
Mumbai,20.91087582236842,15.962528228759766,798,0.913981556892395,80.30836486816406,16.917681730930973,2020
Latur,1.0717562274279997,0.6770521402359009,21736,0.34623000025749207,33.531654357910156,1.8470208579570568,2020
Osmanabad,0.9589148182150954,0.6931073665618896,21172,0.3401014804840088,20.839351654052734,1.0381969941666354,2020
Solapur,1.5279453658005515,1.1309823989868164,55112,0.3323339819908142,58.72114562988281,2.3063672711723537,2020
Satara,1.0829868451476514,0.7870537042617798,30274,0.30192887783050537,28.480854034423828,1.313656803928207,2020
Ratnagiri,1.1419951113398203,0.6324646472930908,5845,0.26547127962112427,26.93855094909668,1.8978440385551638,2020
Sangli,1.1937012715085937,0.7983127236366272,25484,0.35854607820510864,38.81269836425781,1.8755314748501117,2020
Kolhapur,1.407456755580893,0.7727318406105042,16664,0.2606494426727295,40.83148956298828,2.406969645672047,2020
Sindhudurg,0.7645418103202645,0.5863843560218811,4387,0.2574482262134552,7.692187786102295,0.5997190449639196,2020
Thane,5.012286697129285,1.3713593482971191,14526,0.3512696623802185,60.41240692138672,8.827333169419312,2020
Palghar,2.0166773400302405,0.9616212248802185,15542,0.32417017221450806,39.48151779174805,3.579890845934246,2020
Nandurbar,1.028245970227455,0.7516213059425354,16223,0.295192152261734,26.254714965820312,1.21702608602913,2020
Amravati,1.2287411578476999,0.7498929500579834,29652,0.26626238226890564,41.136478424072266,2.3589654581769373,2020
Dhule,1.1128566321091826,0.7015101313591003,16651,0.33268821239471436,30.765438079833984,1.7410963977876213,2020
Nagpur,2.240933942726726,0.9280401468276978,26618,0.3004893660545349,67.33648681640625,4.002499996060739,2020
Aurangabad,1.5915973228805769,0.7802717685699463,28286,0.3331882357597351,57.776039123535156,3.4975948554973493,2020
Raigarh,2.9061464940982815,1.166343331336975,18681,0.28816330432891846,187.39373779296875,6.409291055886557,2020
Mumbai Suburban,20.408593409882457,16.263442993164062,2297,1.2188923358917236,381.62347412109375,20.433718972909592,2020
Gondiya,0.9680983408810698,0.6699862480163574,10544,0.27800193428993225,38.07875061035156,1.5409752086535413,2021
Bhandara,1.0101508015304146,0.6904643774032593,10324,0.3246993124485016,19.405864715576172,1.2778256447911298,2021
Jalgaon,1.1961197062899247,0.7448014616966248,29587,0.3282424211502075,33.05352020263672,1.8201490921112162,2021
Wardha,1.3205812465198292,0.8447353839874268,16163,0.3376581072807312,53.087738037109375,2.147229240460492,2021
Buldana,0.9897632797051951,0.7528102993965149,27815,0.345320463180542,20.621320724487305,0.9909971015230236,2021
Akola,1.3924931754842835,0.8176830410957336,16416,0.2971063256263733,47.54693603515625,2.9086615546210446,2021
Nashik,1.6271405798475191,0.9852971434593201,48793,0.365795373916626,50.054527282714844,2.8849597330113643,2021
Gadchiroli,0.729965236231148,0.5537429451942444,14521,0.2514512538909912,14.46377944946289,0.7851119200930562,2021
Washim,0.8842148019661958,0.6967836022377014,14584,0.3515787720680237,14.213129043579102,0.8553879934405519,2021
Chandrapur,1.439830798123417,0.7498826384544373,21715,0.283191442489624,37.259639739990234,2.4538480434037826,2021
Yavatmal,1.0193071904295323,0.7407463788986206,37762,0.32914450764656067,29.501506805419922,1.2990724693034474,2021
Jalna,1.057073739912441,0.7342262268066406,21871,0.3923591077327728,32.50981521606445,1.5921574226528,2021
Ahmadnagar,1.3238865959277546,1.0472643375396729,62177,0.39647433161735535,30.35388946533203,1.2245089807180307,2021
Hingoli,0.9691788964999082,0.7733519077301025,16346,0.32784393429756165,29.469871520996094,1.009868805817871,2021
Nanded,1.1002365913120566,0.7816510200500488,35250,0.33334389328956604,39.150394439697266,1.6157658927842806,2021
Parbhani,1.1472677695751825,0.7916539907455444,18761,0.36222273111343384,35.6546745300293,1.840290722344574,2021
Pune,2.927656499630654,1.4210143089294434,58211,0.3818857967853546,49.12458801269531,4.69724560138619,2021
Bid,1.1040618517601164,0.8090919852256775,32299,0.38648709654808044,32.92771911621094,1.4265070746519284,2021
Mumbai,21.366102430555557,16.52004051208496,801,0.8734428286552429,64.46211242675781,16.54645359924881,2021
Latur,1.1311770403800196,0.7356388568878174,21341,0.37877339124679565,29.80514907836914,1.7332854067059904,2021
Osmanabad,1.0001638501870815,0.7412469387054443,20312,0.38108986616134644,18.36590576171875,0.9797512052503062,2021
Solapur,1.485127300072505,1.1259769201278687,51031,0.3560051918029785,49.253780364990234,2.088512913388986,2021
Satara,1.1092895936630929,0.8342701196670532,27328,0.22566713392734528,22.33668327331543,1.15253738653576,2021
Ratnagiri,1.2123197089359952,0.6841232776641846,5773,0.2239656150341034,23.883846282958984,1.8756757820701229,2021
Sangli,1.2095069120147197,0.8433797359466553,23234,0.2511950731277466,30.120594024658203,1.6262374202750833,2021
Kolhapur,1.4298416004699492,0.8394092917442322,15374,0.26714181900024414,31.261825561523438,2.0824339611845457,2021
Sindhudurg,0.8179257458517022,0.6288689374923706,4083,0.23189134895801544,12.11662483215332,0.6783649548475074,2021
Thane,5.256193385199795,1.6000605821609497,13689,0.40319547057151794,54.24507522583008,8.315691181845152,2021
Palghar,2.230307386191055,1.1203317642211914,13169,0.36485832929611206,33.355045318603516,3.5022813753503668,2021
Nandurbar,1.0474176730682123,0.7831792235374451,14902,0.3422151803970337,21.888992309570312,1.1620124477232,2021
Amravati,1.3135900861066827,0.8305612206459045,30108,0.2566826641559601,38.656341552734375,2.2409568086124176,2021
Dhule,1.1301638045400944,0.7287551760673523,16112,0.34744858741760254,28.699657440185547,1.660340197990838,2021
Nagpur,2.332492919113219,1.0145232677459717,26568,0.30870047211647034,100.97392272949219,3.9433103020046194,2021
Aurangabad,1.6268028515252184,0.8463679552078247,27242,0.3330143690109253,40.92251968383789,3.0826013782954864,2021
Raigarh,3.2367798077732863,1.3203028440475464,17811,0.331579327583313,477.8845520019531,8.996153218200378,2021
Mumbai Suburban,20.622522700086993,16.138511657714844,2299,1.3903131484985352,420.9017028808594,20.12168707306035,2021
Gondiya,1.050635368441358,0.7186955213546753,11340,0.29655662178993225,45.70907211303711,1.7030207354862013,2022
Bhandara,1.0768153110397196,0.7265844345092773,11556,0.3379921615123749,23.3930606842041,1.4296104255235238,2022
Jalgaon,1.3075259343930994,0.7841203808784485,32287,0.3225232660770416,36.60030746459961,2.136771447686776,2022
Wardha,1.3920149288996162,0.848918080329895,17194,0.32978537678718567,96.02838134765625,2.5325894724110776,2022
Buldana,1.1285652281746033,0.8258576989173889,31248,0.3212423324584961,26.811397552490234,1.2838931816931058,2022
Akola,1.4545623927652274,0.8100494742393494,17485,0.35084882378578186,51.99973678588867,3.24493643226624,2022
Nashik,1.7641327342116646,1.0419445037841797,55484,0.34541580080986023,64.18175506591797,3.3243713270754642,2022
Gadchiroli,0.8191781909299767,0.5908303260803223,15452,0.3021400272846222,44.903358459472656,1.1418825221287083,2022
Washim,0.9685262239333653,0.7274394035339355,15645,0.3765399158000946,26.2431583404541,1.1214704602769676,2022
Chandrapur,1.4403556808481845,0.7647347450256348,24016,0.2936500012874603,32.61924362182617,2.454376013158545,2022
Yavatmal,1.0752472792601349,0.7588872313499451,39764,0.33941856026649475,34.073089599609375,1.4677115629812285,2022
Jalna,1.215203037629807,0.8218682408332825,26289,0.39612263441085815,43.66374969482422,1.931871619319176,2022
Ahmadnagar,1.490817047275357,1.1442867517471313,70523,0.3447928726673126,39.67512512207031,1.54206115021781,2022
Hingoli,1.0225819311253181,0.7895796895027161,16893,0.3683519661426544,33.809383392333984,1.16791245516813,2022
Nanded,1.1390817009971588,0.7874515056610107,36253,0.34467360377311707,45.56284713745117,1.7366306995368783,2022
Parbhani,1.2051743879701686,0.8015568256378174,19275,0.3950531482696533,40.95382308959961,2.117484722075307,2022
Pune,3.255034938664943,1.5182616710662842,64971,0.38199344277381897,88.8633041381836,5.560088158938507,2022
Bid,1.1556484976709103,0.8483601212501526,37783,0.3936614990234375,35.72272872924805,1.5209638454440284,2022
Mumbai,24.704390507958802,19.035045623779297,801,1.205391764640808,82.08988952636719,19.704548914623818,2022
Latur,1.196155825190067,0.7826216220855713,24202,0.38556239008903503,33.48870849609375,1.8140565403957207,2022
Osmanabad,1.0688336063113384,0.7842211127281189,23945,0.3966679573059082,22.556663513183594,1.0820464890569925,2022
Solapur,1.595717282628102,1.1685734987258911,56010,0.3855820894241333,56.30155563354492,2.2675473813416693,2022
Satara,1.1925942498966418,0.8705307245254517,31444,0.33936992287635803,28.412845611572266,1.3435901888231827,2022
Ratnagiri,1.260718855653644,0.7169312238693237,6655,0.32309919595718384,26.098217010498047,2.004537357694304,2022
Sangli,1.2952679703466807,0.886875331401825,26422,0.35001182556152344,37.53631591796875,1.8176941440659946,2022
Kolhapur,1.530425105245193,0.8735285997390747,17578,0.321649968624115,40.60660171508789,2.3055800396638295,2022
Sindhudurg,0.8392335970873169,0.6378580331802368,4916,0.2963574230670929,27.090824127197266,0.8454329815774135,2022
Thane,5.244477832043638,1.503260850906372,15766,0.3774570822715759,61.32514572143555,8.712930156385083,2022
Palghar,2.2465702085361894,1.1079047918319702,15405,0.35964691638946533,43.72522735595703,3.6305605195774073,2022
Nandurbar,1.0812252432375444,0.791047990322113,16599,0.343660444021225,22.73314666748047,1.235310991279437,2022
Amravati,1.3813718493106868,0.8209514617919922,31263,0.3144247829914093,44.970802307128906,2.5657143842432615,2022
Dhule,1.2854690905661432,0.7751883268356323,17893,0.36587628722190857,33.66443634033203,2.1552678097101867,2022
Nagpur,2.432193052268409,1.017332673072815,29999,0.3514285683631897,135.25047302246094,4.331511284932611,2022
Aurangabad,1.781872904247392,0.9127439856529236,32879,0.3447928726673126,46.102027893066406,3.474201134137214,2022
Raigarh,3.5742371847655097,1.3148131370544434,20342,0.3298375606536865,1183.0078125,15.13902333979949,2022
Mumbai Suburban,22.492757904172098,18.378639221191406,2301,1.30540931224823,133.0810089111328,17.84501272219288,2022
Gondiya,1.144977289478781,0.7824380397796631,11617,0.2971327602863312,42.78167724609375,1.7578201455357718,2023
Bhandara,1.1840463136026247,0.803134560585022,11620,0.38285523653030396,30.907424926757812,1.5362274911465221,2023
Jalgaon,1.3728905915703893,0.8233524560928345,32718,0.37911635637283325,35.749244689941406,2.238781714146003,2023
Wardha,1.4885501284516907,0.8762437105178833,17419,0.4135822057723999,53.863956451416016,2.6586164633258815,2023
Buldana,1.1701040514148728,0.8233992457389832,29826,0.4037230610847473,32.31241226196289,1.4880788160946807,2023
Akola,1.5176231803168951,0.852152407169342,16993,0.3914157450199127,49.24190902709961,3.2498269439037935,2023
Nashik,1.9284096993980575,1.1352107524871826,54158,0.4306362271308899,75.71511840820312,3.5318786877763855,2023
Gadchiroli,0.922444286288228,0.6448206901550293,15401,0.27624547481536865,56.695796966552734,1.4920976047298509,2023
Washim,1.1132893171184253,0.7637615203857422,15495,0.4052937924861908,69.93073272705078,1.8964480025501849,2023
Chandrapur,1.57510262957787,0.8403196930885315,24329,0.2970709800720215,29.8641357421875,2.575350262367136,2023
Yavatmal,1.1386416204017078,0.790302038192749,38411,0.3522377610206604,33.9765510559082,1.5670879810533986,2023
Jalna,1.252274885230466,0.8327653408050537,25622,0.4445343017578125,43.81808090209961,2.032043528382228,2023
Ahmadnagar,1.6373050806599192,1.247533917427063,71039,0.4646379053592682,49.15005111694336,1.7633320768165757,2023
Hingoli,1.1105752973414178,0.8298740386962891,16080,0.4181733727455139,32.09367370605469,1.3281219826031052,2023
Nanded,1.2068464603989184,0.8242061734199524,34393,0.39807069301605225,55.93672180175781,1.9477508162944999,2023
Parbhani,1.2616199327251159,0.8218472003936768,18757,0.4219326674938202,41.942237854003906,2.252843232116751,2023
Pune,3.648067887546713,1.6745346784591675,64489,0.42989176511764526,112.28670501708984,6.262331651583725,2023
Bid,1.2228923743700644,0.8972756266593933,38496,0.40785419940948486,39.045166015625,1.5924157867062343,2023
Mumbai,27.326910697565545,19.48241424560547,801,1.2278023958206177,90.92816925048828,22.04801717039793,2023
Latur,1.321028728012134,0.8509976863861084,24559,0.4563438892364502,37.654632568359375,2.0318086946347775,2023
Osmanabad,1.1700601102347095,0.8455020189285278,24754,0.39372718334198,30.577707290649414,1.2667118969409457,2023
Solapur,1.7644361946023221,1.2334272861480713,57358,0.4478302597999573,85.87323760986328,2.6594049950120033,2023
Satara,1.307639541462105,0.9468429088592529,32590,0.3672735393047333,29.958341598510742,1.4676837962183307,2023
Ratnagiri,1.3131449705156335,0.7618786692619324,7292,0.3737768232822418,29.61481285095215,2.0364185380532698,2023
Sangli,1.4849642728743484,0.9753330945968628,27815,0.4220865070819855,45.28369903564453,2.1632633103607843,2023
Kolhapur,1.6545706072233077,0.9523367285728455,18423,0.3293968737125397,42.260536193847656,2.456548817609988,2023
Sindhudurg,0.9155615852187433,0.719728410243988,4663,0.372646689414978,9.55586051940918,0.6503492596011097,2023
Thane,6.118886734044636,1.7449367046356201,15324,0.48294660449028015,76.29405212402344,10.30325549417121,2023
Palghar,2.6219737133228946,1.2934622764587402,14689,0.40500161051750183,59.35428237915039,4.209158122082997,2023
Nandurbar,1.1265052335199797,0.8457231521606445,15716,0.3853517174720764,21.202547073364258,1.1702505641422185,2023
Amravati,1.4696245298090924,0.8559726476669312,30905,0.3476003110408783,44.75664520263672,2.7696860757116855,2023
Dhule,1.3278146733602727,0.814765214920044,18189,0.383099764585495,33.74324035644531,2.1810671759310996,2023
Nagpur,2.785542251296715,1.1349496841430664,30076,0.3647988438606262,134.92393493652344,4.944407474120235,2023
Aurangabad,1.935056420233463,0.9733695387840271,32125,0.37757083773612976,46.72899627685547,3.7700777805978425,2023
Raigarh,3.6885962972227646,1.433509349822998,20488,0.3797120153903961,658.5991821289062,9.897156607843169,2023
Mumbai Suburban,25.6917033355063,20.61867332458496,2301,1.527360200881958,142.3850555419922,20.68526376562482,2023
Gondiya,1.2242545497777209,0.848434329032898,11697,0.36895859241485596,38.85302734375,1.7262343564679854,2024
Bhandara,1.235188488039379,0.8499308824539185,11402,0.40093427896499634,25.419696807861328,1.5327060069448506,2024
Jalgaon,1.4484425630982818,0.85945725440979,33638,0.3863670825958252,38.373023986816406,2.3259719527568374,2024
Wardha,1.5347674551747958,0.9178944826126099,16648,0.35576409101486206,51.8133544921875,2.5748456575104735,2024
Buldana,1.2268198041168659,0.8461580872535706,30120,0.38125646114349365,32.27101135253906,1.6401145899120526,2024
Akola,1.5938778355847414,0.8785114288330078,17341,0.36290469765663147,44.83163070678711,3.1746366374602735,2024
Nashik,1.9895023636753784,1.1586859226226807,57088,0.38646090030670166,85.00261688232422,3.713755039897599,2024
Gadchiroli,1.0254337313147868,0.6932104825973511,14567,0.31841403245925903,74.17271423339844,1.9836847758561162,2024
Washim,1.1507401962712398,0.7891085147857666,15890,0.3961055278778076,50.84423828125,1.717486106856136,2024
Chandrapur,1.6408248415813305,0.8938455581665039,23632,0.33681491017341614,34.359779357910156,2.4430652611075803,2024
Yavatmal,1.1963974770046857,0.8376973867416382,37562,0.33841270208358765,32.223106384277344,1.604362888459898,2024
Jalna,1.3214729766713222,0.8829218149185181,26491,0.4265773892402649,53.207515716552734,2.1350583058694848,2024
Ahmadnagar,1.7617277764827501,1.3153884410858154,74001,0.39732101559638977,55.28512954711914,1.950483057563959,2024
Hingoli,1.1349493449292818,0.846401572227478,16191,0.3885946571826935,32.97700119018555,1.3854913202040566,2024
Nanded,1.2364399271661846,0.8408234119415283,33192,0.404182493686676,49.123268127441406,1.9714744023414987,2024
Parbhani,1.2629477846550823,0.8283809423446655,19135,0.41467776894569397,39.91216278076172,2.1836291129009955,2024
Pune,3.8603867998177175,1.7478562593460083,66929,0.428333044052124,122.27885437011719,6.756142837802206,2024
Bid,1.2802348708908593,0.9488866925239563,40489,0.4497568607330322,34.07585525512695,1.5447738173255563,2024
Mumbai,29.209228821182727,20.933027267456055,799,1.0769782066345215,87.81390380859375,24.24780502000491,2024
Latur,1.3544001895656474,0.8684122562408447,24266,0.42241719365119934,32.763092041015625,2.0149030467901885,2024
Osmanabad,1.159853851010101,0.847219705581665,24750,0.4453545808792114,26.24814224243164,1.2063211085593588,2024
Solapur,1.810381305087704,1.285198450088501,57295,0.4476782977581024,63.14036560058594,2.511177372536095,2024
Satara,1.3320045333065118,0.9571149349212646,34798,0.3263445198535919,26.959041595458984,1.5289278037132115,2024
Ratnagiri,1.315444157624548,0.7331041097640991,8571,0.3362363874912262,37.94153594970703,2.1387414015517776,2024
Sangli,1.4753135647920472,0.9829328060150146,28468,0.3472098410129547,40.99656677246094,2.0847892888986834,2024
Kolhapur,1.5880762049960866,0.9229087829589844,19165,0.33610308170318604,39.23394775390625,2.262388476541905,2024
Sindhudurg,0.903851948753669,0.7011094689369202,5451,0.34698349237442017,29.528175354003906,0.810198826374238,2024
Thane,6.28460273880408,1.694035291671753,15787,0.4274931848049164,81.50389862060547,10.81088778339585,2024
Palghar,2.698978784818285,1.277435302734375,15904,0.4029009938240051,72.02386474609375,4.5764746035718815,2024
Nandurbar,1.1759255455172193,0.853425920009613,15593,0.4008425176143646,21.50123405456543,1.2747563459804017,2024
Amravati,1.515465657497484,0.8683435916900635,29810,0.3080877363681793,43.9573974609375,2.840325612856211,2024
Dhule,1.4035351364888973,0.8292859792709351,18779,0.41498488187789917,49.042850494384766,2.3961312315743024,2024
Nagpur,2.958041739112436,1.2011820077896118,30195,0.3692590296268463,62.13945007324219,5.001981089880631,2024
Aurangabad,2.0082633975751527,1.007926106452942,34064,0.41446876525878906,46.133949279785156,3.917792353996364,2024
Raigarh,3.6677137173558214,1.3863978385925293,22056,0.4031071960926056,167.3494110107422,7.327274266228467,2024
Mumbai Suburban,27.354187622335797,21.521942138671875,2299,1.5250085592269897,140.79495239257812,22.129398267439186,2024
